pos,correct_response,condition,counter_balancing.thisRepN,counter_balancing.thisTrialN,counter_balancing.thisN,counter_balancing.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,instruction.started,instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,final.started,key_resp_3.started,final.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
150,v,random,0,0,0,0,22,1,89,3,,,,,110.8109430000186,,,,,,,110.80340725003043,0.5991227080230601,111.8787971669808,v,1,0.4700660420348868,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,22,2,90,2,,,,,111.88641512498725,,,,,,,111.87948554201284,0.599163916951511,112.95270241698017,c,1,0.4678207079996355,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,22,3,91,2,,,,,112.96157337498153,,,,,,,112.95337045798078,0.6085044170031324,113.90245358302491,c,1,0.33890825003618374,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,23,0,92,3,,,,,113.91159700002754,,,,,,,113.90314687503269,0.6088423330220394,114.98610795801505,v,1,0.47098783298861235,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,23,1,93,1,,,,,114.994896624994,,,,,,,114.98678049998125,0.6082886660005897,116.29515508300392,x,1,0.691250333969947,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,23,2,94,2,,,,,116.30258812499233,,,,,,,116.2958169580088,0.5994500829838216,117.74553695798386,c,1,0.8419001660076901,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,23,3,95,0,,,,,117.7530732920277,,,,,,,117.74620941700414,0.5990777090191841,119.08622808300424,z,1,0.7338687079609372,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,24,0,96,3,,,,,119.0944665420102,,,,,,,119.08689758297987,0.6078433750080876,120.24542383302469,v,1,0.5461546250153333,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,24,1,97,0,,,,,120.25306054198882,,,,,,,120.2461087499978,0.5991283750045113,121.56224095798098,z,1,0.7114609999698587,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,24,2,98,2,,,,,121.56967433303362,,,,,,,121.56292020803085,0.6060161669738591,122.85233566700481,c,1,0.6777918330044486,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,24,3,99,3,,,,,122.86125533300219,,,,,,,122.85299370798748,0.5991226669866592,123.96948937501293,v,1,0.5160604590200819,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,25,0,100,0,,,,,123.97780004201923,,,,,,,123.97015316702891,0.6081710419966839,124.96938837500056,z,1,0.3873165419790894,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,25,1,101,2,,,,,124.97828854201362,,,,,,,124.97007512499113,0.5990496249869466,126.14515629201196,c,1,0.5659810419892892,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,25,2,102,1,,,,,126.15127220802242,,,,,,,126.14582433301257,0.6061593749909662,127.252263625036,x,1,0.4947654170100577,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,25,3,103,0,,,,,127.26168258301914,,,,,,,127.25293370801955,0.5992901250137947,128.4692597920075,z,1,0.6110472080181353,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,26,0,104,0,,,,,128.47827033302747,,,,,,,128.46991816698574,0.6086154160439037,129.5456014579977,z,1,0.45946845901198685,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,26,1,105,1,,,,,129.5530502080219,,,,,,,129.5462585419882,0.5990157079650089,130.66197870799806,x,1,0.5090546249994077,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,26,2,106,1,,,,,130.6695085830288,,,,,,,130.66267275001155,0.5990618750220165,131.74547045800136,x,1,0.48019891703734174,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,26,3,107,1,,,,,131.75292929197894,,,,,,,131.74613662500633,0.6059402920072898,132.6859238750185,x,1,0.32998883398249745,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,27,0,108,1,,,,,132.69490295799915,,,,,,,132.6865974169923,0.6087452500360087,133.61908133298857,x,1,0.31845004099886864,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,27,1,109,0,,,,,133.62814049998997,,,,,,,133.61974799999734,0.5992135829874314,134.87871704198187,z,1,0.6567007920239121,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,27,2,110,0,,,,,134.88623512501363,,,,,,,134.8793832079973,0.6062650419771671,136.0122224999941,z,1,0.5193816669634543,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,27,3,111,3,,,,,136.0197634170181,,,,,,,136.0128885420272,0.5991033750469796,137.09531754202908,v,1,0.4814405840006657,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,28,0,112,1,,,,,137.1015347079956,,,,,,,137.09599683299894,0.5993778749834746,138.2621040000231,x,1,0.5572420829557814,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,28,1,113,0,,,,,138.26946658303495,,,,,,,138.26276562502608,0.6061622500419617,139.43656950001605,z,1,0.5671404580352828,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,28,2,114,2,,,,,139.44488316698698,,,,,,,139.43723979202332,0.6079190409509465,140.36977437499445,c,1,0.3241084579494782,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,28,3,115,2,,,,,140.37854579201667,,,,,,,140.37055837502703,0.6004775420296937,141.44539370801067,c,1,0.4691927080275491,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,29,0,116,3,,,,,141.45313170802547,,,,,,,141.4460634579882,0.5990369169740006,142.47879962500883,v,1,0.4263357919990085,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,29,1,117,2,,,,,142.4864043330308,,,,,,,142.47948641702533,0.6060414160019718,143.495354417013,c,1,0.403637167008128,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,29,2,118,2,,,,,143.50309200002812,,,,,,,143.4960149169783,0.5991987090092152,144.49554891698062,c,1,0.3950245419982821,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,29,3,119,0,,,,,144.50343520799652,,,,,,,144.49625912500778,0.6060815409873612,145.67881266702898,z,1,0.5698974170372821,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,30,0,120,1,,,,,145.68636995798443,,,,,,,145.6795039169956,0.6060180840431713,146.8355998750194,x,1,0.5467158340034075,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,30,1,121,1,,,,,146.84417087503243,,,,,,,146.83628183300607,0.5994301249738783,147.82889950001845,x,1,0.3894372920040041,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,30,2,122,1,,,,,147.83645304199308,,,,,,,147.82958808302647,0.5990531669813208,148.7691288330243,x,1,0.33702408301178366,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,30,3,123,3,,,,,148.77771250001388,,,,,,,148.76979404198937,0.5991048329742625,149.82813795801485,v,1,0.4526407920056954,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,31,0,124,3,,,,,149.83560362498974,,,,,,,149.82882179203443,0.5996257920050994,150.80403929197928,v,1,0.3667042920133099,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,31,1,125,0,,,,,150.81081262498628,,,,,,,150.80473904201062,0.6070119590149261,151.89547137502814,z,1,0.47867166699143127,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,31,2,126,2,,,,,151.90292495803442,,,,,,,151.8961791670299,0.6059434169437736,152.86202929198043,v,0,0.3564208330353722,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,31,3,127,2,,,,,152.86945083300816,,,,,,,152.8626976670348,0.5990368750062771,154.52862466702936,c,1,1.0633763750083745,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,32,0,128,3,,,,,154.53624687500997,,,,,,,154.52932483301265,0.5990266670123674,155.67829875001917,v,1,0.5478185419924557,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,32,1,129,0,,,,,155.68588416703278,,,,,,,155.67897516698577,0.5992997499997728,156.82013629202265,z,1,0.5411855000420474,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,32,2,130,2,,,,,156.8288645829889,,,,,,,156.82103187503526,0.6076175419730134,157.85281920799753,c,1,0.42157837498234585,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,32,3,131,1,,,,,157.86133554199478,,,,,,,157.85359966702526,0.6079257499659434,158.98759179201443,x,1,0.5225510000018403,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,33,0,132,3,,,,,159.01126450003358,,,,,,,158.98848599998746,0.6065048330347054,159.96925829199608,v,1,0.37392687500687316,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,33,1,133,3,,,,,159.9781237919815,,,,,,,159.96991404198343,0.6084527079947293,161.08559954201337,v,1,0.5029159999685362,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,33,2,134,2,,,,,161.09462416701717,,,,,,,161.08626420801738,0.5992931669461541,162.16149620799115,c,1,0.4682601250242442,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,33,3,135,0,,,,,162.1688807500177,,,,,,,162.16216362500563,0.5994556249934249,163.2619917920092,z,1,0.4962967080064118,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,34,0,136,0,,,,,163.26946395798586,,,,,,,163.2626575420145,0.5990627909777686,164.38606179202907,z,1,0.5225414170417935,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,34,1,137,2,,,,,164.3946152080316,,,,,,,164.3867303750012,0.6081099999719299,165.47821141697932,c,1,0.47519587504211813,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,34,2,138,1,,,,,165.48572533298284,,,,,,,165.47888850001618,0.5997398330364376,166.60166687500896,x,1,0.5191478329943493,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,34,3,139,3,,,,,166.61123954202048,,,,,,,166.6023308330332,0.5997970000025816,167.64521070802584,v,1,0.44057279196567833,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,35,0,140,2,,,,,167.65257758297957,,,,,,,167.64585491700564,0.5991887500276789,168.7022289999877,c,1,0.45177674997830763,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,35,1,141,2,,,,,168.71125054202275,,,,,,,168.70289675000822,0.600948708015494,169.76902616699226,c,1,0.463370917015709,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,35,2,142,1,,,,,169.7779219999793,,,,,,,169.7697217920213,0.601054499973543,170.89485791698098,x,1,0.5152301670168526,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,35,3,143,1,,,,,170.9024554170319,,,,,,,170.89554233301897,0.5996348749613389,172.77870158298174,x,1,1.279613624967169,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,36,0,144,3,,,,,172.7861986249918,,,,,,,172.77937654202105,0.6060901250457391,174.15243750001537,v,1,0.7634770419681445,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,36,1,145,0,,,,,174.1606759169954,,,,,,,174.1531156669953,0.6084745420375839,175.27034641703358,z,1,0.5003922500181943,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,36,2,146,3,,,,,175.27784408302978,,,,,,,175.2710335419979,0.6071856250055134,176.4515288330149,v,1,0.5673610410303809,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,36,3,147,0,,,,,176.46077175001847,,,,,,,176.45218999998178,0.5995784580009058,177.6619466249831,z,1,0.6061742079909891,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,37,0,148,3,,,,,177.66946804203326,,,,,,,177.6626339170034,0.6061470829881728,178.66198520798935,v,1,0.38530933298170567,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,37,1,149,3,,,,,178.66967437497806,,,,,,,178.6627052500262,0.6061424170038663,179.7355950420024,v,1,0.46208283299347386,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,37,2,150,1,,,,,179.744482124981,,,,,,,179.7362621250213,0.5992367910221219,181.04489995801123,x,1,0.7035351670347154,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,37,3,151,0,,,,,181.05245862499578,,,,,,,181.04556937498273,0.5993396670091897,182.2786939170328,z,1,0.6277982499450445,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,38,0,152,1,,,,,182.2861489999923,,,,,,,182.2793614580296,0.6062425839481875,183.2856922079809,x,1,0.39387500000884756,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,38,1,153,3,,,,,183.2940529169864,,,,,,,183.28634608298307,0.600481542001944,184.2855087920325,v,1,0.3931983340298757,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,38,2,154,2,,,,,184.29449400003068,,,,,,,184.28618720802478,0.5990565830143169,185.45241245802026,c,1,0.5660725000197999,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,38,3,155,3,,,,,185.4605940830079,,,,,,,185.45309866702883,0.6003551670000888,186.7119174579857,v,1,0.6546270839753561,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,39,0,156,0,,,,,186.7194126250106,,,,,,,186.71257645799778,0.5990157499909401,187.84508075000485,z,1,0.5248397500254214,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,39,1,157,3,,,,,187.85242237499915,,,,,,,187.84575625002617,0.5992436250089668,188.9450580829871,v,1,0.4921179169905372,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,39,2,158,3,,,,,188.95249141700333,,,,,,,188.945739125018,0.5990312080248259,190.34544470801484,v,1,0.7948472499847412,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,39,3,159,3,,,,,190.35393408301752,,,,,,,190.34617370797787,0.6053921250277199,191.3349853749969,v,1,0.3808252079761587,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,40,0,160,1,,,,,191.34446741698775,,,,,,,191.3356683329912,0.5996746249729767,192.51189150003484,x,1,0.5720821249997243,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,40,1,161,2,,,,,192.51930650003487,,,,,,,192.51258308300748,0.6061290000216104,193.83565875003114,c,1,0.7135097089922056,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,40,2,162,3,,,,,193.84445029200288,,,,,,,193.83635120798135,0.6083619999699295,195.00200937502086,v,1,0.550522124976851,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,40,3,163,3,,,,,195.01105037500383,,,,,,,195.00268458301434,0.5990022079786286,196.16874250001274,v,1,0.5620585000142455,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,41,0,164,1,,,,,196.17771925003035,,,,,,,196.1694120420143,0.599009333003778,197.38748995802598,x,1,0.6152636669576168,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,41,1,165,0,,,,,197.4105712500168,,,,,,,197.38843858300243,0.6062516249949113,198.62821308302227,z,1,0.6242854169686325,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,41,2,166,1,,,,,198.63447749998886,,,,,,,198.6289442080306,0.599088084010873,199.57783495803596,x,1,0.343180957948789,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,41,3,167,0,,,,,199.58533299999544,,,,,,,199.57853358302964,0.5995831249747425,200.71137941698544,z,1,0.5291173750301823,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,42,0,168,2,,,,,200.71907304198248,,,,,,,200.71204270800808,0.5994093750487082,202.16161216702312,c,1,0.8455452920170501,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,42,1,169,2,,,,,202.16915416700067,,,,,,,202.1623082080041,0.5991964589920826,203.16171337501146,c,1,0.394559207954444,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,42,2,170,2,,,,,203.16930733300978,,,,,,,203.16239345801296,0.6059306249953806,204.09432891698088,c,1,0.3178780000307597,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,42,3,171,1,,,,,204.10173670802033,,,,,,,204.0950124579831,0.5995812499895692,205.1614220829797,x,1,0.45960712496889755,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,43,0,172,0,,,,,205.16900779202115,,,,,,,205.16209862503456,0.5992307499982417,206.29484016698552,z,1,0.5286224589799531,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,43,1,173,3,,,,,206.30224945797818,,,,,,,206.29549387498992,0.5990923750214279,207.51143937499728,v,1,0.6108011669712141,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,43,2,174,1,,,,,207.5188247920014,,,,,,,207.5121134580113,0.5991838750196621,208.51870637503453,x,1,0.40496137499576434,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,43,3,175,0,,,,,208.52702083298936,,,,,,,208.5193849580246,0.6084789999877103,209.70137841702672,z,1,0.5672172079794109,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,44,0,176,0,,,,,209.7109679169953,,,,,,,209.70206491701538,0.5996892499970272,210.844448207994,z,1,0.536334500007797,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,44,1,177,0,,,,,210.85202841699356,,,,,,,210.8451314580161,0.5995833330089226,211.8781511670095,z,1,0.42635708302259445,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,44,2,178,0,,,,,211.88555808301317,,,,,,,211.87881850003032,0.6059528330224566,212.95175870798994,z,1,0.4623561669723131,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
